station_id,start_date,departures,arrivals,latitude,longitude,total_docks,net_change
3086,2024-02-17,4.0,3.0,39.94019,-75.16691,21.0,-1.0
3021,2023-09-05,39.0,36.0,39.9539,-75.16902,34.0,-3.0
3155,2025-12-29,4.0,3.0,39.94018,-75.15442,18.0,-1.0
3368,2026-01-05,6.0,5.0,39.97647,-75.17362,17.0,-1.0
3114,2025-06-24,20.0,17.0,39.93775,-75.18012,17.0,-3.0
3374,2025-10-09,15.0,17.0,39.9728,-75.17971,18.0,2.0
3022,2023-05-14,19.0,21.0,39.95472,-75.18323,21.0,2.0
3393,2026-02-03,7.0,6.0,39.96727,-75.13999,18.0,-1.0
3323,2025-07-19,0.0,4.0,40.02796,-75.2277,18.0,4.0
3341,2025-01-06,4.0,4.0,39.98131,-75.12732,20.0,0.0
3207,2023-02-20,30.0,33.0,39.95441,-75.192,20.0,3.0
3400,2025-10-15,28.0,25.0,39.949,-75.16081,18.0,-3.0
3261,2026-02-04,2.0,6.0,39.96304,-75.14099,17.0,4.0
3318,2025-10-25,21.0,32.0,39.95182,-75.16395,20.0,11.0
3063,2023-05-30,37.0,44.0,39.94633,-75.1698,25.0,7.0
3037,2024-11-13,24.0,21.0,39.95424,-75.16138,21.0,-3.0
3327,2024-02-27,2.0,1.0,39.97759,-75.12442,17.0,-1.0
3071,2023-07-22,17.0,17.0,,,,0.0
3210,2023-09-23,10.0,10.0,39.98492,-75.15668,18.0,0.0
3015,2025-06-12,28.0,25.0,39.94735,-75.14886,11.0,-3.0
3116,2024-09-08,10.0,12.0,39.96006,-75.17198,21.0,2.0
3016,2025-02-14,10.0,7.0,39.96892,-75.1547,15.0,-3.0
3015,2023-07-03,17.0,13.0,39.94735,-75.14886,11.0,-4.0
3078,2024-04-05,13.0,13.0,39.95355,-75.17192,18.0,0.0
3439,2025-11-03,2.0,1.0,39.99033,-75.12759,15.0,-1.0
3068,2024-10-09,19.0,16.0,39.93549,-75.16711,18.0,-3.0
3410,2026-03-30,6.0,9.0,39.94201,-75.21838,11.0,3.0
3182,2025-05-05,14.0,11.0,,,,-3.0
3370,2024-01-06,1.0,0.0,40.0163,-75.21241,16.0,-1.0
3086,2024-10-17,16.0,10.0,39.94019,-75.16691,21.0,-6.0
3154,2023-04-10,27.0,27.0,39.95924,-75.15821,16.0,0.0
3373,2024-09-17,25.0,28.0,39.95817,-75.15668,15.0,3.0
3006,2025-10-05,25.0,20.0,39.9522,-75.20311,17.0,-5.0
3332,2025-09-27,1.0,1.0,40.00537,-75.18143,12.0,0.0
3399,2025-08-04,15.0,15.0,39.97502,-75.14006,15.0,0.0
3265,2023-09-21,20.0,20.0,39.95957,-75.19633,13.0,0.0
3062,2024-05-08,22.0,22.0,,,,0.0
3385,2026-03-15,9.0,6.0,39.94974,-75.15424,15.0,-3.0
3301,2023-07-06,39.0,39.0,39.95029,-75.17126,15.0,0.0
3014,2025-04-01,7.0,8.0,39.95886,-75.17369,25.0,1.0
3240,2026-03-21,1.0,1.0,39.96277,-75.21185,12.0,0.0
3325,2024-04-20,8.0,8.0,39.9768,-75.12764,22.0,0.0
3188,2025-03-16,4.0,6.0,39.90471,-75.1734,56.0,2.0
3294,2026-02-27,14.0,13.0,39.95174,-75.17063,21.0,-1.0
3394,2024-09-24,17.0,16.0,39.924,-75.16959,14.0,-1.0
3345,2025-06-04,15.0,15.0,39.9617,-75.14667,19.0,0.0
3016,2025-11-04,14.0,4.0,39.96892,-75.1547,15.0,-10.0
3284,2025-11-15,8.0,3.0,40.01112,-75.19287,14.0,-5.0
3336,2026-03-09,15.0,14.0,39.95719,-75.19388,20.0,-1.0
3150,2024-10-04,20.0,25.0,39.92884,-75.17021,17.0,5.0
3123,2023-11-25,2.0,1.0,39.98004,-75.17088,16.0,-1.0
3298,2024-10-12,1.0,1.0,39.94717,-75.20691,15.0,0.0
3251,2023-01-08,0.0,1.0,39.93366,-75.19319,16.0,1.0
3106,2025-06-09,2.0,2.0,39.99179,-75.18637,17.0,0.0
3301,2023-12-06,24.0,21.0,39.95029,-75.17126,15.0,-3.0
3435,2026-02-02,0.0,1.0,39.98451,-75.12348,13.0,1.0
3026,2025-04-03,25.0,22.0,39.94182,-75.1455,17.0,-3.0
3041,2025-03-28,21.0,31.0,39.96849,-75.13546,26.0,10.0
3265,2025-08-11,9.0,8.0,39.95957,-75.19633,13.0,-1.0
3120,2023-04-28,9.0,4.0,39.97522,-75.18669,19.0,-5.0
3376,2025-06-22,3.0,2.0,39.97183,-75.14878,8.0,-1.0
3060,2023-02-17,2.0,4.0,39.95923,-75.17036,19.0,2.0
3169,2024-11-24,15.0,7.0,39.95382,-75.14263,17.0,-8.0
3295,2025-08-01,37.0,42.0,39.95028,-75.16027,21.0,5.0
3022,2023-01-07,12.0,9.0,39.95472,-75.18323,21.0,-3.0
3347,2025-03-04,11.0,5.0,,,,-6.0
3097,2024-01-03,5.0,8.0,39.97888,-75.13339,18.0,3.0
3332,2024-10-07,1.0,1.0,40.00537,-75.18143,12.0,0.0
3040,2025-10-14,25.0,26.0,39.96289,-75.16606,21.0,1.0
3184,2024-12-01,0.0,1.0,39.94573,-75.19551,22.0,1.0
3065,2023-12-15,4.0,6.0,39.9707,-75.15171,15.0,2.0
3299,2024-05-31,23.0,20.0,39.94332,-75.15698,22.0,-3.0
3326,2023-06-27,2.0,2.0,39.99198,-75.19944,17.0,0.0
3183,2023-05-23,2.0,1.0,39.88994,-75.17679,20.0,-1.0
3372,2025-09-24,8.0,7.0,39.92528,-75.18672,15.0,-1.0
3276,2024-04-07,6.0,3.0,39.96569,-75.15679,18.0,-3.0
3005,2024-10-05,20.0,25.0,39.94733,-75.14403,13.0,5.0
3382,2025-09-07,25.0,25.0,39.95038,-75.17309,11.0,0.0
3111,2023-02-09,0.0,1.0,39.97779,-75.21323,14.0,1.0
3387,2025-12-06,8.0,8.0,39.97012,-75.14666,19.0,0.0
3026,2026-03-24,23.0,23.0,39.94182,-75.1455,17.0,0.0
3012,2024-04-30,40.0,36.0,39.94218,-75.17747,27.0,-4.0
3307,2025-10-12,2.0,1.0,40.0028,-75.174,11.0,-1.0
3208,2025-07-16,50.0,52.0,39.95048,-75.19324,28.0,2.0
3021,2025-03-22,4.0,2.0,39.9539,-75.16902,34.0,-2.0
3074,2024-11-11,18.0,20.0,39.95511,-75.20987,15.0,2.0
3168,2024-05-06,26.0,28.0,,,,2.0
3408,2025-03-28,5.0,11.0,39.9216,-75.15,17.0,6.0
3010,2025-03-21,70.0,69.0,39.94711,-75.16618,22.0,-1.0
3015,2023-05-11,9.0,10.0,39.94735,-75.14886,11.0,1.0
3250,2024-10-02,8.0,6.0,39.95673,-75.14575,17.0,-2.0
3409,2025-04-18,1.0,2.0,39.95508,-75.15128,20.0,1.0
3304,2023-06-26,20.0,12.0,39.94234,-75.15399,21.0,-8.0
3304,2024-01-25,17.0,22.0,39.94234,-75.15399,21.0,5.0
3411,2025-08-06,3.0,3.0,39.96693,-75.23359,15.0,0.0
3057,2024-05-05,14.0,11.0,39.96439,-75.17987,26.0,-3.0
3374,2025-05-11,21.0,25.0,39.9728,-75.17971,18.0,4.0
3182,2025-12-11,16.0,18.0,,,,2.0
3275,2025-02-26,8.0,11.0,39.97576,-75.12157,22.0,3.0
3196,2025-06-08,0.0,1.0,39.98717,-75.17477,17.0,1.0
3058,2026-01-31,3.0,2.0,,,,-1.0
3284,2023-04-21,1.0,1.0,40.01112,-75.19287,14.0,0.0
3200,2025-02-01,3.0,4.0,39.97583,-75.16846,17.0,1.0
3152,2024-12-20,4.0,1.0,39.94993,-75.20286,17.0,-3.0
3088,2024-10-22,22.0,22.0,39.96984,-75.1418,35.0,0.0
3100,2025-03-11,27.0,30.0,39.92777,-75.15103,38.0,3.0
3370,2024-08-12,5.0,6.0,40.0163,-75.21241,16.0,1.0
3233,2024-05-31,4.0,5.0,,,,1.0
3284,2023-10-24,1.0,1.0,40.01112,-75.19287,14.0,0.0
3196,2024-03-24,0.0,1.0,39.98717,-75.17477,17.0,1.0
3120,2023-08-07,23.0,20.0,39.97522,-75.18669,19.0,-3.0
3265,2023-11-21,7.0,6.0,39.95957,-75.19633,13.0,-1.0
3114,2026-01-05,10.0,12.0,39.93775,-75.18012,17.0,2.0
3068,2025-10-26,19.0,26.0,39.93549,-75.16711,18.0,7.0
3113,2024-01-14,1.0,0.0,39.97472,-75.19781,12.0,-1.0
3294,2024-04-12,23.0,21.0,39.95174,-75.17063,21.0,-2.0
3058,2023-01-10,14.0,15.0,,,,1.0
3064,2024-09-03,37.0,30.0,39.9384,-75.17327,22.0,-7.0
3408,2025-03-22,6.0,11.0,39.9216,-75.15,17.0,5.0
3365,2024-09-03,12.0,21.0,39.96173,-75.18788,17.0,9.0
3019,2024-08-01,5.0,8.0,39.95403,-75.14983,15.0,3.0
3022,2024-10-08,63.0,62.0,39.95472,-75.18323,21.0,-1.0
3422,2025-09-14,6.0,5.0,39.95619,-75.18647,10.0,-1.0
3264,2026-02-17,16.0,16.0,39.94571,-75.15508,23.0,0.0
3049,2025-12-08,2.0,4.0,39.94509,-75.1425,29.0,2.0
3300,2025-01-21,2.0,1.0,39.95511,-75.16287,13.0,-1.0
3184,2025-04-14,11.0,7.0,39.94573,-75.19551,22.0,-4.0
3067,2023-12-15,4.0,3.0,39.96411,-75.19973,17.0,-1.0
3449,2026-02-14,10.0,8.0,39.94628,-75.15138,21.0,-2.0
3328,2026-03-14,6.0,1.0,39.98798,-75.1995,23.0,-5.0
3154,2024-06-22,25.0,19.0,39.95924,-75.15821,16.0,-6.0
3155,2023-05-08,12.0,16.0,39.94018,-75.15442,18.0,4.0
3006,2024-05-29,16.0,17.0,39.9522,-75.20311,17.0,1.0
3026,2025-03-18,23.0,25.0,39.94182,-75.1455,17.0,2.0
3265,2023-01-28,7.0,7.0,39.95957,-75.19633,13.0,0.0
3018,2025-04-04,26.0,21.0,39.95273,-75.15979,18.0,-5.0
3303,2026-03-29,8.0,11.0,39.9559,-75.2053,20.0,3.0
3405,2025-05-19,9.0,6.0,39.94167,-75.16502,16.0,-3.0
3016,2024-03-14,3.0,3.0,39.96892,-75.1547,15.0,0.0
3378,2025-12-22,4.0,4.0,39.95238,-75.14728,18.0,0.0
3314,2025-06-04,18.0,15.0,39.93682,-75.14492,17.0,-3.0
3387,2024-10-30,12.0,13.0,39.97012,-75.14666,19.0,1.0
3248,2023-09-24,7.0,6.0,39.94213,-75.18335,22.0,-1.0
3248,2023-03-27,4.0,6.0,39.94213,-75.18335,22.0,2.0
3427,2025-08-30,8.0,6.0,39.97961,-75.11844,14.0,-2.0
3033,2026-02-20,19.0,16.0,39.95005,-75.15672,20.0,-3.0
3152,2025-12-19,5.0,2.0,39.94993,-75.20286,17.0,-3.0
3107,2025-01-17,4.0,3.0,39.98203,-75.18866,18.0,-1.0
3024,2023-04-03,6.0,5.0,39.94822,-75.20908,19.0,-1.0
3359,2024-08-10,43.0,36.0,39.94888,-75.16978,29.0,-7.0
3164,2024-11-13,25.0,26.0,39.92814,-75.16515,18.0,1.0
3347,2023-09-27,8.0,11.0,,,,3.0
3245,2026-03-20,12.0,16.0,39.97887,-75.15777,20.0,4.0
3066,2024-12-01,17.0,19.0,39.94561,-75.17348,29.0,2.0
3201,2024-02-07,14.0,13.0,39.95523,-75.1662,20.0,-1.0
3271,2023-08-25,2.0,3.0,39.9476,-75.22946,18.0,1.0
3211,2025-03-02,4.0,6.0,39.97172,-75.1706,22.0,2.0
3104,2023-04-09,3.0,4.0,39.96664,-75.19209,13.0,1.0
3161,2023-09-09,28.0,31.0,39.95486,-75.18091,23.0,3.0
3392,2025-07-16,6.0,7.0,39.93633,-75.19447,13.0,1.0
3058,2024-10-21,21.0,28.0,,,,7.0
3331,2025-02-10,5.0,4.0,39.97116,-75.12813,20.0,-1.0
3345,2025-02-01,10.0,5.0,39.9617,-75.14667,19.0,-5.0
3347,2024-09-01,20.0,19.0,,,,-1.0
3252,2023-04-06,5.0,5.0,39.93882,-75.19324,14.0,0.0
3056,2023-01-31,2.0,0.0,39.97669,-75.15813,22.0,-2.0
3046,2024-09-25,31.0,29.0,,,,-2.0
3278,2024-10-07,1.0,0.0,39.99301,-75.1681,11.0,-1.0
3097,2025-08-13,11.0,9.0,39.97888,-75.13339,18.0,-2.0
3162,2023-03-25,3.0,3.0,39.94595,-75.18475,34.0,0.0
3256,2024-08-26,29.0,28.0,39.95269,-75.17779,23.0,-1.0
3067,2023-12-10,1.0,2.0,39.96411,-75.19973,17.0,1.0
3053,2026-02-17,18.0,24.0,39.93231,-75.18154,19.0,6.0
3298,2023-11-20,2.0,3.0,39.94717,-75.20691,15.0,1.0
3030,2025-07-12,33.0,28.0,,,,-5.0
3430,2025-09-08,24.0,25.0,39.97408,-75.1801,14.0,1.0
3247,2025-09-14,4.0,5.0,39.96538,-75.21514,16.0,1.0
3305,2025-05-18,1.0,1.0,39.99569,-75.1671,11.0,0.0
3197,2025-02-01,5.0,6.0,39.92083,-75.17033,23.0,1.0
3326,2024-03-16,9.0,8.0,39.99198,-75.19944,17.0,-1.0
3319,2024-04-06,3.0,2.0,39.96672,-75.12964,16.0,-1.0
3035,2024-08-14,35.0,30.0,39.96271,-75.19419,20.0,-5.0
3316,2025-10-25,6.0,5.0,39.92255,-75.17337,19.0,-1.0
3016,2023-10-01,6.0,4.0,39.96892,-75.1547,15.0,-2.0
3110,2024-03-31,9.0,5.0,39.96175,-75.13641,19.0,-4.0
3078,2023-06-16,15.0,17.0,39.95355,-75.17192,18.0,2.0
3125,2025-02-01,7.0,7.0,39.94391,-75.16735,16.0,0.0
3033,2023-01-31,15.0,14.0,39.95005,-75.15672,20.0,-1.0
3034,2024-09-29,25.0,25.0,39.93315,-75.16248,16.0,0.0
3118,2025-06-27,6.0,5.0,39.95866,-75.21323,20.0,-1.0
3323,2025-08-20,4.0,2.0,40.02796,-75.2277,18.0,-2.0
3168,2023-03-29,32.0,39.0,,,,7.0
3246,2023-02-11,3.0,5.0,39.94782,-75.22301,17.0,2.0
3295,2024-02-06,50.0,46.0,39.95028,-75.16027,21.0,-4.0
3245,2024-11-08,8.0,13.0,39.97887,-75.15777,20.0,5.0
3025,2023-02-06,11.0,11.0,39.93724,-75.1612,15.0,0.0
3169,2024-04-21,12.0,12.0,39.95382,-75.14263,17.0,0.0
3316,2023-09-13,11.0,9.0,39.92255,-75.17337,19.0,-2.0
3169,2023-10-30,6.0,12.0,39.95382,-75.14263,17.0,6.0
3285,2024-10-23,10.0,9.0,39.95946,-75.14745,19.0,-1.0
3026,2025-09-17,14.0,13.0,39.94182,-75.1455,17.0,-1.0
3333,2025-01-12,4.0,1.0,39.9541,-75.16965,25.0,-3.0
3238,2025-05-17,19.0,23.0,39.97674,-75.11995,11.0,4.0
3365,2026-01-06,9.0,7.0,39.96173,-75.18788,17.0,-2.0
3236,2024-10-24,14.0,13.0,39.96566,-75.17765,18.0,-1.0
3341,2025-09-17,7.0,9.0,39.98131,-75.12732,20.0,2.0
3111,2023-08-11,4.0,6.0,39.97779,-75.21323,14.0,2.0
3197,2023-12-29,8.0,10.0,39.92083,-75.17033,23.0,2.0
3409,2025-04-14,2.0,2.0,39.95508,-75.15128,20.0,0.0
3070,2023-11-20,8.0,8.0,,,,0.0
3049,2023-02-16,1.0,3.0,39.94509,-75.1425,29.0,2.0
3165,2025-03-27,17.0,21.0,39.95819,-75.1782,22.0,4.0
3088,2026-02-26,6.0,11.0,39.96984,-75.1418,35.0,5.0
3046,2023-06-01,41.0,40.0,,,,-1.0
3301,2025-07-02,36.0,31.0,39.95029,-75.17126,15.0,-5.0
3104,2023-01-27,7.0,7.0,39.96664,-75.19209,13.0,0.0
3097,2023-11-18,12.0,9.0,39.97888,-75.13339,18.0,-3.0
3297,2025-11-13,14.0,14.0,39.95821,-75.16901,19.0,0.0
3393,2024-08-29,4.0,2.0,39.96727,-75.13999,18.0,-2.0
3370,2025-03-29,22.0,17.0,40.0163,-75.21241,16.0,-5.0
3040,2024-01-10,12.0,15.0,39.96289,-75.16606,21.0,3.0
3267,2025-08-01,4.0,3.0,39.918,-75.1796,12.0,-1.0
3068,2025-01-13,15.0,12.0,39.93549,-75.16711,18.0,-3.0
3061,2023-01-30,17.0,15.0,,,,-2.0
3157,2023-04-08,13.0,15.0,39.92545,-75.15954,18.0,2.0
3295,2024-06-08,43.0,43.0,39.95028,-75.16027,21.0,0.0
3284,2025-04-02,1.0,0.0,40.01112,-75.19287,14.0,-1.0
3280,2025-05-27,2.0,1.0,39.93968,-75.21362,18.0,-1.0
3096,2025-07-19,0.0,1.0,39.99119,-75.17975,14.0,1.0
3370,2024-08-07,4.0,3.0,40.0163,-75.21241,16.0,-1.0
3211,2023-03-30,9.0,9.0,39.97172,-75.1706,22.0,0.0
3006,2026-02-28,19.0,15.0,39.9522,-75.20311,17.0,-4.0
3248,2024-11-16,20.0,14.0,39.94213,-75.18335,22.0,-6.0
3235,2026-02-15,8.0,4.0,39.96,-75.1651,15.0,-4.0
3074,2024-09-29,8.0,9.0,39.95511,-75.20987,15.0,1.0
3237,2025-03-25,7.0,7.0,39.91717,-75.17096,21.0,0.0
3187,2025-02-12,4.0,3.0,39.95725,-75.17232,19.0,-1.0
3154,2023-12-28,16.0,16.0,39.95924,-75.15821,16.0,0.0
3021,2025-10-08,28.0,29.0,39.9539,-75.16902,34.0,1.0
3086,2025-01-25,4.0,5.0,39.94019,-75.16691,21.0,1.0
3006,2025-10-31,16.0,13.0,39.9522,-75.20311,17.0,-3.0
3398,2025-12-15,0.0,1.0,39.91551,-75.15474,15.0,1.0
3119,2025-04-17,8.0,6.0,39.96674,-75.20799,17.0,-2.0
3024,2023-10-18,4.0,8.0,39.94822,-75.20908,19.0,4.0
3093,2024-01-22,1.0,0.0,39.98837,-75.18701,16.0,-1.0
3012,2025-12-13,18.0,16.0,39.94218,-75.17747,27.0,-2.0
3069,2025-04-04,21.0,26.0,39.93704,-75.15038,23.0,5.0
3304,2025-05-27,35.0,36.0,39.94234,-75.15399,21.0,1.0
3250,2025-07-10,8.0,8.0,39.95673,-75.14575,17.0,0.0
3246,2024-01-08,4.0,2.0,39.94782,-75.22301,17.0,-2.0
3320,2023-04-10,8.0,7.0,39.9746,-75.15917,17.0,-1.0
3075,2023-09-03,10.0,12.0,39.96718,-75.16125,12.0,2.0
3327,2025-10-09,3.0,6.0,39.97759,-75.12442,17.0,3.0
3263,2024-10-12,8.0,6.0,39.9586,-75.2081,18.0,-2.0
3185,2026-01-21,28.0,26.0,39.95169,-75.15888,21.0,-2.0
3399,2025-07-12,14.0,12.0,39.97502,-75.14006,15.0,-2.0
3124,2025-09-17,13.0,14.0,39.95367,-75.13956,17.0,1.0
3276,2023-10-27,7.0,8.0,39.96569,-75.15679,18.0,1.0
3113,2025-07-20,10.0,7.0,39.97472,-75.19781,12.0,-3.0
3304,2023-12-10,6.0,6.0,39.94234,-75.15399,21.0,0.0
3319,2025-09-07,16.0,15.0,39.96672,-75.12964,16.0,-1.0
3307,2026-01-26,0.0,1.0,40.0028,-75.174,11.0,1.0
3005,2025-08-29,38.0,38.0,39.94733,-75.14403,13.0,0.0
3039,2024-03-12,9.0,4.0,39.97157,-75.15993,17.0,-5.0
3279,2024-06-24,9.0,13.0,39.9265,-75.1668,18.0,4.0
3190,2023-08-11,41.0,51.0,,,,10.0
3245,2024-06-04,14.0,8.0,39.97887,-75.15777,20.0,-6.0
3241,2025-09-27,9.0,6.0,39.95225,-75.22637,20.0,-3.0
3007,2025-09-02,33.0,35.0,39.94517,-75.15993,20.0,2.0
3299,2023-11-11,19.0,16.0,39.94332,-75.15698,22.0,-3.0
3212,2023-03-09,19.0,18.0,39.96383,-75.18177,32.0,-1.0
3041,2023-08-10,13.0,15.0,39.96849,-75.13546,26.0,2.0
3246,2024-07-18,8.0,8.0,39.94782,-75.22301,17.0,0.0
3279,2025-03-13,7.0,3.0,39.9265,-75.1668,18.0,-4.0
3267,2025-11-28,2.0,4.0,39.918,-75.1796,12.0,2.0
3363,2025-05-29,37.0,36.0,39.94655,-75.16263,17.0,-1.0
3022,2026-03-26,46.0,48.0,39.95472,-75.18323,21.0,2.0
3282,2024-06-01,2.0,2.0,39.98628,-75.14925,15.0,0.0
3020,2024-05-14,56.0,60.0,39.94855,-75.19007,36.0,4.0
3388,2024-09-17,5.0,4.0,39.96634,-75.15097,19.0,-1.0
3037,2023-04-08,10.0,13.0,39.95424,-75.16138,21.0,3.0
3349,2024-10-06,9.0,8.0,39.93651,-75.18621,17.0,-1.0
3328,2024-07-10,6.0,4.0,39.98798,-75.1995,23.0,-2.0
3359,2025-04-30,69.0,54.0,39.94888,-75.16978,29.0,-15.0
3009,2024-07-27,24.0,23.0,39.95576,-75.18982,14.0,-1.0
3400,2025-05-05,18.0,20.0,39.949,-75.16081,18.0,2.0
3104,2024-09-04,7.0,7.0,39.96664,-75.19209,13.0,0.0
3078,2024-03-22,27.0,24.0,39.95355,-75.17192,18.0,-3.0
3327,2025-11-10,3.0,2.0,39.97759,-75.12442,17.0,-1.0
3414,2025-07-09,1.0,2.0,39.93922,-75.22347,13.0,1.0
3266,2025-04-09,8.0,6.0,39.9237,-75.14701,22.0,-2.0
3307,2025-07-21,1.0,0.0,40.0028,-75.174,11.0,-1.0
3150,2025-07-28,14.0,16.0,39.92884,-75.17021,17.0,2.0
3383,2026-02-03,4.0,4.0,39.96634,-75.14222,19.0,0.0
3072,2025-12-25,3.0,2.0,39.93445,-75.14541,25.0,-1.0
3235,2025-07-04,25.0,27.0,39.96,-75.1651,15.0,2.0
3244,2024-08-30,50.0,49.0,,,,-1.0
3378,2025-05-11,28.0,21.0,39.95238,-75.14728,18.0,-7.0
3150,2023-02-20,7.0,5.0,39.92884,-75.17021,17.0,-2.0
3311,2024-04-26,5.0,7.0,,,,2.0
3400,2025-03-15,13.0,19.0,39.949,-75.16081,18.0,6.0
3238,2025-04-04,25.0,19.0,39.97674,-75.11995,11.0,-6.0
3169,2023-09-27,12.0,22.0,39.95382,-75.14263,17.0,10.0
3104,2023-06-21,9.0,9.0,39.96664,-75.19209,13.0,0.0
3279,2025-10-14,13.0,9.0,39.9265,-75.1668,18.0,-4.0
3049,2024-04-29,24.0,27.0,39.94509,-75.1425,29.0,3.0
3053,2025-07-23,45.0,44.0,39.93231,-75.18154,19.0,-1.0
3111,2023-03-01,1.0,1.0,39.97779,-75.21323,14.0,0.0
3318,2023-12-01,10.0,14.0,39.95182,-75.16395,20.0,4.0
3387,2025-05-01,7.0,6.0,39.97012,-75.14666,19.0,-1.0
3281,2023-07-22,2.0,3.0,39.9323,-75.2162,15.0,1.0
3034,2025-11-11,23.0,21.0,39.93315,-75.16248,16.0,-2.0
3157,2025-03-23,11.0,18.0,39.92545,-75.15954,18.0,7.0
3166,2025-02-28,12.0,9.0,39.97195,-75.13445,22.0,-3.0
3054,2025-01-07,24.0,15.0,39.9625,-75.1742,35.0,-9.0
3268,2024-04-27,4.0,1.0,39.97633,-75.15101,22.0,-3.0
3111,2026-03-18,0.0,3.0,39.97779,-75.21323,14.0,3.0
3303,2026-01-04,2.0,2.0,39.9559,-75.2053,20.0,0.0
3124,2024-10-26,30.0,26.0,39.95367,-75.13956,17.0,-4.0
3349,2023-10-07,5.0,4.0,39.93651,-75.18621,17.0,-1.0
3236,2025-03-09,6.0,5.0,39.96566,-75.17765,18.0,-1.0
3057,2023-03-08,3.0,5.0,39.96439,-75.17987,26.0,2.0
3325,2023-09-14,6.0,7.0,39.9768,-75.12764,22.0,1.0
3248,2025-11-16,11.0,10.0,39.94213,-75.18335,22.0,-1.0
3158,2025-12-18,6.0,12.0,39.92552,-75.16904,15.0,6.0
3057,2026-02-11,3.0,3.0,39.96439,-75.17987,26.0,0.0
3249,2023-12-04,15.0,17.0,39.95784,-75.19079,22.0,2.0
3310,2023-11-07,4.0,1.0,39.98024,-75.18651,15.0,-3.0
3010,2023-11-13,51.0,52.0,39.94711,-75.16618,22.0,1.0
3389,2026-03-05,8.0,7.0,39.94431,-75.18128,16.0,-1.0
3068,2025-08-25,17.0,21.0,39.93549,-75.16711,18.0,4.0
3040,2024-12-12,14.0,12.0,39.96289,-75.16606,21.0,-2.0
3247,2024-09-21,4.0,3.0,39.96538,-75.21514,16.0,-1.0
3241,2025-03-15,3.0,2.0,39.95225,-75.22637,20.0,-1.0
3340,2024-11-03,21.0,18.0,39.96906,-75.18169,17.0,-3.0
3164,2025-07-22,29.0,29.0,39.92814,-75.16515,18.0,0.0
3383,2024-08-01,26.0,30.0,39.96634,-75.14222,19.0,4.0
3182,2025-11-02,19.0,14.0,,,,-5.0
3031,2024-12-03,8.0,7.0,39.98005,-75.15522,21.0,-1.0
3208,2025-06-24,33.0,33.0,39.95048,-75.19324,28.0,0.0
3321,2025-07-17,21.0,25.0,39.95485,-75.17298,21.0,4.0
3373,2024-03-17,11.0,11.0,39.95817,-75.15668,15.0,0.0
3039,2025-12-21,5.0,7.0,39.97157,-75.15993,17.0,2.0
3059,2023-11-05,29.0,27.0,39.96244,-75.16121,21.0,-2.0
3341,2024-06-21,5.0,4.0,39.98131,-75.12732,20.0,-1.0
3184,2023-02-12,1.0,0.0,39.94573,-75.19551,22.0,-1.0
3329,2023-11-20,2.0,1.0,40.02651,-75.22445,15.0,-1.0
3196,2026-01-02,1.0,1.0,39.98717,-75.17477,17.0,0.0
3104,2023-09-14,13.0,15.0,39.96664,-75.19209,13.0,2.0
3344,2024-11-23,5.0,7.0,39.95961,-75.23354,23.0,2.0
3159,2024-12-28,1.0,0.0,39.95121,-75.19962,23.0,-1.0
3069,2025-08-13,40.0,35.0,39.93704,-75.15038,23.0,-5.0
3053,2026-01-27,3.0,3.0,39.93231,-75.18154,19.0,0.0
3237,2024-04-25,5.0,7.0,39.91717,-75.17096,21.0,2.0
3054,2024-11-26,30.0,28.0,39.9625,-75.1742,35.0,-2.0
3369,2025-06-12,11.0,9.0,40.00772,-75.19194,16.0,-2.0
3374,2025-10-15,22.0,25.0,39.9728,-75.17971,18.0,3.0
3063,2024-11-14,39.0,39.0,39.94633,-75.1698,25.0,0.0
3099,2023-07-10,16.0,14.0,39.93401,-75.15094,19.0,-2.0
3166,2025-08-13,17.0,14.0,39.97195,-75.13445,22.0,-3.0
3369,2024-06-05,6.0,3.0,40.00772,-75.19194,16.0,-3.0
3125,2023-10-31,29.0,27.0,39.94391,-75.16735,16.0,-2.0
3301,2024-06-16,37.0,37.0,39.95029,-75.17126,15.0,0.0
3353,2024-03-25,3.0,3.0,40.00496,-75.15233,22.0,0.0
3120,2023-01-07,7.0,7.0,39.97522,-75.18669,19.0,0.0
3154,2023-09-08,31.0,33.0,39.95924,-75.15821,16.0,2.0
3314,2025-06-10,4.0,8.0,39.93682,-75.14492,17.0,4.0
3165,2023-04-14,21.0,28.0,39.95819,-75.1782,22.0,7.0
3400,2026-01-03,12.0,10.0,39.949,-75.16081,18.0,-2.0
3263,2023-09-13,13.0,10.0,39.9586,-75.2081,18.0,-3.0
3345,2023-10-22,8.0,11.0,39.9617,-75.14667,19.0,3.0
3354,2025-05-02,6.0,3.0,39.95628,-75.2387,18.0,-3.0
3032,2026-01-04,24.0,25.0,39.94527,-75.17971,20.0,1.0
3333,2023-10-12,23.0,24.0,39.9541,-75.16965,25.0,1.0
3078,2024-12-18,27.0,24.0,39.95355,-75.17192,18.0,-3.0
3018,2023-10-26,32.0,28.0,39.95273,-75.15979,18.0,-4.0
3064,2024-01-01,13.0,11.0,39.9384,-75.17327,22.0,-2.0
3353,2025-10-08,5.0,5.0,40.00496,-75.15233,22.0,0.0
3332,2025-08-22,1.0,1.0,40.00537,-75.18143,12.0,0.0
3335,2024-06-18,3.0,5.0,40.02237,-75.218,18.0,2.0
