station_id,start_date,time_period,departures,arrivals,net_change,latitude,longitude,total_docks
3038,2023-03-30,7am-7pm,29.0,23.0,-6.0,39.94781,-75.19409,28.0
3031,2024-10-26,7am-7pm,3.0,3.0,0.0,39.98005,-75.15522,21.0
3400,2025-08-11,7am-7pm,14.0,14.0,0.0,39.949,-75.16081,18.0
3118,2024-11-11,7am-7pm,8.0,7.0,-1.0,39.95866,-75.21323,20.0
3233,2024-12-26,7am-7pm,0.0,1.0,1.0,,,
3182,2023-05-30,7am-7pm,14.0,20.0,6.0,,,
3430,2025-06-30,7pm-7am,1.0,2.0,1.0,39.97408,-75.1801,14.0
3018,2026-02-28,7am-7pm,23.0,21.0,-2.0,39.95273,-75.15979,18.0
3253,2023-11-18,7am-7pm,7.0,3.0,-4.0,39.93074,-75.18924,21.0
3017,2025-10-02,7pm-7am,3.0,4.0,1.0,39.98003,-75.14371,15.0
3039,2023-08-10,7am-7pm,9.0,7.0,-2.0,39.97157,-75.15993,17.0
3017,2024-05-13,7pm-7am,1.0,3.0,2.0,39.98003,-75.14371,15.0
3375,2025-08-26,7am-7pm,15.0,14.0,-1.0,39.96036,-75.1402,22.0
3159,2024-06-02,7pm-7am,7.0,10.0,3.0,39.95121,-75.19962,23.0
3310,2023-05-14,7pm-7am,0.0,1.0,1.0,39.98024,-75.18651,15.0
3251,2024-03-07,7am-7pm,2.0,4.0,2.0,39.93366,-75.19319,16.0
3055,2023-05-15,7pm-7am,5.0,6.0,1.0,39.95112,-75.15457,15.0
3112,2024-03-06,7pm-7am,0.0,2.0,2.0,39.95373,-75.21825,18.0
3104,2023-08-30,7pm-7am,3.0,5.0,2.0,39.96664,-75.19209,13.0
3381,2025-12-21,7pm-7am,2.0,4.0,2.0,39.94845,-75.21807,13.0
3197,2025-01-08,7am-7pm,5.0,5.0,0.0,39.92083,-75.17033,23.0
3291,2023-06-14,7am-7pm,5.0,5.0,0.0,40.01022,-75.197,15.0
3325,2024-10-22,7pm-7am,0.0,2.0,2.0,39.9768,-75.12764,22.0
3241,2023-06-03,7pm-7am,2.0,5.0,3.0,39.95225,-75.22637,20.0
3064,2025-11-28,7am-7pm,10.0,13.0,3.0,39.9384,-75.17327,22.0
3063,2025-04-26,7pm-7am,7.0,7.0,0.0,39.94633,-75.1698,25.0
3316,2023-10-14,7am-7pm,2.0,0.0,-2.0,39.92255,-75.17337,19.0
3306,2025-07-05,7am-7pm,2.0,2.0,0.0,39.99683,-75.17761,11.0
3028,2023-11-28,7am-7pm,20.0,20.0,0.0,39.94061,-75.14958,15.0
3325,2023-11-07,7pm-7am,2.0,0.0,-2.0,39.9768,-75.12764,22.0
3396,2024-12-10,7pm-7am,2.0,2.0,0.0,39.92327,-75.1821,16.0
3110,2024-07-22,7am-7pm,7.0,7.0,0.0,39.96175,-75.13641,19.0
3117,2023-03-04,7am-7pm,1.0,1.0,0.0,39.97841,-75.22399,14.0
3348,2024-04-02,7am-7pm,2.0,3.0,1.0,,,
3029,2023-12-29,7am-7pm,2.0,2.0,0.0,39.9538,-75.19479,17.0
3316,2023-04-27,7am-7pm,6.0,3.0,-3.0,39.92255,-75.17337,19.0
3328,2026-03-17,7am-7pm,1.0,0.0,-1.0,39.98798,-75.1995,23.0
3285,2025-06-02,7am-7pm,9.0,9.0,0.0,39.95946,-75.14745,19.0
3235,2025-05-14,7pm-7am,4.0,5.0,1.0,39.96,-75.1651,15.0
3009,2024-04-17,7am-7pm,14.0,18.0,4.0,39.95576,-75.18982,14.0
3305,2024-05-20,7pm-7am,2.0,0.0,-2.0,39.99569,-75.1671,11.0
3250,2025-03-07,7pm-7am,2.0,4.0,2.0,39.95673,-75.14575,17.0
3196,2025-09-25,7am-7pm,1.0,0.0,-1.0,39.98717,-75.17477,17.0
3185,2023-08-19,7pm-7am,15.0,12.0,-3.0,39.95169,-75.15888,21.0
3026,2024-05-18,7am-7pm,16.0,21.0,5.0,39.94182,-75.1455,17.0
3267,2025-05-12,7pm-7am,1.0,1.0,0.0,39.918,-75.1796,12.0
3123,2023-07-22,7am-7pm,1.0,4.0,3.0,39.98004,-75.17088,16.0
3156,2023-05-11,7am-7pm,20.0,18.0,-2.0,39.95381,-75.17407,22.0
3318,2025-10-04,7am-7pm,32.0,40.0,8.0,39.95182,-75.16395,20.0
3155,2025-05-07,7am-7pm,12.0,13.0,1.0,39.94018,-75.15442,18.0
3077,2023-07-06,7am-7pm,11.0,9.0,-2.0,39.97207,-75.16351,19.0
3069,2025-09-18,7am-7pm,22.0,27.0,5.0,39.93704,-75.15038,23.0
3236,2024-11-05,7pm-7am,6.0,3.0,-3.0,39.96566,-75.17765,18.0
3211,2026-03-13,7am-7pm,8.0,10.0,2.0,39.97172,-75.1706,22.0
3066,2025-04-12,7am-7pm,13.0,4.0,-9.0,39.94561,-75.17348,29.0
3340,2024-10-15,7pm-7am,6.0,8.0,2.0,39.96906,-75.18169,17.0
3372,2024-01-25,7pm-7am,1.0,0.0,-1.0,39.92528,-75.18672,15.0
3077,2024-07-11,7pm-7am,1.0,4.0,3.0,39.97207,-75.16351,19.0
3301,2024-06-27,7am-7pm,32.0,35.0,3.0,39.95029,-75.17126,15.0
3047,2025-11-25,7pm-7am,2.0,2.0,0.0,39.95073,-75.14947,20.0
3059,2025-06-12,7am-7pm,29.0,28.0,-1.0,39.96244,-75.16121,21.0
3350,2024-06-18,7pm-7am,2.0,3.0,1.0,39.99415,-75.15527,20.0
3320,2025-02-24,7pm-7am,1.0,1.0,0.0,39.9746,-75.15917,17.0
3068,2024-11-02,7pm-7am,5.0,11.0,6.0,39.93549,-75.16711,18.0
3365,2024-06-20,7am-7pm,17.0,17.0,0.0,39.96173,-75.18788,17.0
3164,2026-03-29,7pm-7am,3.0,3.0,0.0,39.92814,-75.16515,18.0
3152,2024-10-14,7am-7pm,4.0,4.0,0.0,39.94993,-75.20286,17.0
3124,2024-05-23,7pm-7am,24.0,17.0,-7.0,39.95367,-75.13956,17.0
3020,2023-12-27,7pm-7am,3.0,4.0,1.0,39.94855,-75.19007,36.0
3315,2025-05-31,7am-7pm,3.0,8.0,5.0,39.94235,-75.21138,13.0
3017,2023-05-06,7pm-7am,5.0,7.0,2.0,39.98003,-75.14371,15.0
3114,2025-05-13,7pm-7am,2.0,4.0,2.0,39.93775,-75.18012,17.0
3261,2023-12-23,7am-7pm,2.0,3.0,1.0,39.96304,-75.14099,17.0
3197,2023-04-28,7pm-7am,0.0,2.0,2.0,39.92083,-75.17033,23.0
3099,2023-09-30,7pm-7am,3.0,0.0,-3.0,39.93401,-75.15094,19.0
3063,2023-05-13,7am-7pm,18.0,21.0,3.0,39.94633,-75.1698,25.0
3250,2023-11-07,7pm-7am,2.0,2.0,0.0,39.95673,-75.14575,17.0
3165,2024-11-06,7am-7pm,14.0,15.0,1.0,39.95819,-75.1782,22.0
3102,2025-08-21,7am-7pm,28.0,21.0,-7.0,39.96759,-75.17952,26.0
3201,2025-12-19,7pm-7am,6.0,5.0,-1.0,39.95523,-75.1662,20.0
3062,2023-05-24,7am-7pm,6.0,9.0,3.0,,,
3049,2023-09-16,7am-7pm,23.0,27.0,4.0,39.94509,-75.1425,29.0
3040,2025-07-05,7am-7pm,10.0,10.0,0.0,39.96289,-75.16606,21.0
3328,2023-09-07,7pm-7am,2.0,2.0,0.0,39.98798,-75.1995,23.0
3313,2023-08-01,7am-7pm,2.0,4.0,2.0,39.9158,-75.1643,9.0
3035,2024-01-24,7am-7pm,8.0,6.0,-2.0,39.96271,-75.19419,20.0
3098,2024-02-28,7am-7pm,8.0,7.0,-1.0,39.93431,-75.16042,19.0
3281,2025-01-08,7am-7pm,1.0,0.0,-1.0,39.9323,-75.2162,15.0
3185,2024-10-16,7pm-7am,5.0,5.0,0.0,39.95169,-75.15888,21.0
3052,2025-07-10,7pm-7am,6.0,9.0,3.0,39.94732,-75.15695,25.0
3359,2025-10-06,7am-7pm,47.0,49.0,2.0,39.94888,-75.16978,29.0
3019,2023-03-31,7am-7pm,5.0,6.0,1.0,39.95403,-75.14983,15.0
3009,2023-12-10,7pm-7am,2.0,1.0,-1.0,39.95576,-75.18982,14.0
3277,2025-11-04,7pm-7am,1.0,1.0,0.0,39.98306,-75.16738,20.0
3255,2024-09-26,7pm-7am,8.0,5.0,-3.0,39.95095,-75.16438,15.0
3207,2023-07-02,7am-7pm,7.0,4.0,-3.0,39.95441,-75.192,20.0
3226,2024-04-20,7am-7pm,1.0,1.0,0.0,39.98101,-75.13721,18.0
3272,2025-09-16,7am-7pm,3.0,4.0,1.0,39.96405,-75.22048,13.0
3119,2024-10-13,7pm-7am,0.0,2.0,2.0,39.96674,-75.20799,17.0
3417,2026-03-09,7pm-7am,1.0,3.0,2.0,39.99146,-75.14808,15.0
3295,2025-11-30,7pm-7am,8.0,8.0,0.0,39.95028,-75.16027,21.0
3340,2023-08-29,7am-7pm,16.0,20.0,4.0,39.96906,-75.18169,17.0
3067,2025-06-06,7pm-7am,2.0,1.0,-1.0,39.96411,-75.19973,17.0
3169,2025-11-01,7am-7pm,16.0,18.0,2.0,39.95382,-75.14263,17.0
3285,2024-11-06,7pm-7am,2.0,0.0,-2.0,39.95946,-75.14745,19.0
3158,2023-06-17,7pm-7am,4.0,3.0,-1.0,39.92552,-75.16904,15.0
3311,2024-01-17,7am-7pm,1.0,0.0,-1.0,,,
3024,2023-06-04,7am-7pm,4.0,3.0,-1.0,39.94822,-75.20908,19.0
3279,2025-02-14,7pm-7am,1.0,2.0,1.0,39.9265,-75.1668,18.0
3046,2023-07-27,7am-7pm,25.0,25.0,0.0,,,
3166,2026-03-05,7pm-7am,3.0,0.0,-3.0,39.97195,-75.13445,22.0
3295,2025-01-14,7pm-7am,4.0,5.0,1.0,39.95028,-75.16027,21.0
3073,2024-05-04,7pm-7am,5.0,3.0,-2.0,39.96143,-75.15242,15.0
3377,2024-09-07,7am-7pm,5.0,9.0,4.0,,,
3182,2025-11-22,7pm-7am,6.0,2.0,-4.0,,,
3086,2026-01-22,7am-7pm,7.0,11.0,4.0,39.94019,-75.16691,21.0
3164,2025-01-18,7am-7pm,8.0,2.0,-6.0,39.92814,-75.16515,18.0
3396,2025-09-02,7pm-7am,3.0,3.0,0.0,39.92327,-75.1821,16.0
3104,2023-08-27,7pm-7am,6.0,5.0,-1.0,39.96664,-75.19209,13.0
3099,2023-02-26,7am-7pm,3.0,3.0,0.0,39.93401,-75.15094,19.0
3308,2023-07-07,7am-7pm,8.0,10.0,2.0,,,
3065,2023-02-17,7am-7pm,2.0,3.0,1.0,39.9707,-75.15171,15.0
3248,2023-04-22,7pm-7am,0.0,1.0,1.0,39.94213,-75.18335,22.0
3021,2023-08-03,7pm-7am,8.0,8.0,0.0,39.9539,-75.16902,34.0
3383,2024-11-19,7pm-7am,3.0,5.0,2.0,39.96634,-75.14222,19.0
3059,2024-03-25,7pm-7am,6.0,7.0,1.0,39.96244,-75.16121,21.0
3371,2025-09-21,7am-7pm,13.0,20.0,7.0,39.9534,-75.1543,19.0
3035,2023-03-03,7pm-7am,4.0,5.0,1.0,39.96271,-75.19419,20.0
3052,2025-03-25,7am-7pm,29.0,29.0,0.0,39.94732,-75.15695,25.0
3040,2023-04-24,7am-7pm,19.0,23.0,4.0,39.96289,-75.16606,21.0
3088,2023-09-13,7pm-7am,3.0,7.0,4.0,39.96984,-75.1418,35.0
3345,2024-12-26,7am-7pm,2.0,1.0,-1.0,39.9617,-75.14667,19.0
3063,2023-10-22,7am-7pm,12.0,13.0,1.0,39.94633,-75.1698,25.0
3065,2024-10-04,7am-7pm,3.0,7.0,4.0,39.9707,-75.15171,15.0
3154,2023-10-18,7am-7pm,32.0,34.0,2.0,39.95924,-75.15821,16.0
3052,2023-11-28,7pm-7am,2.0,6.0,4.0,39.94732,-75.15695,25.0
3310,2024-02-08,7am-7pm,1.0,0.0,-1.0,39.98024,-75.18651,15.0
3039,2026-02-08,7pm-7am,1.0,0.0,-1.0,39.97157,-75.15993,17.0
3279,2024-05-15,7am-7pm,11.0,9.0,-2.0,39.9265,-75.1668,18.0
3226,2023-08-25,7am-7pm,5.0,5.0,0.0,39.98101,-75.13721,18.0
3004,2023-02-15,7am-7pm,11.0,13.0,2.0,39.95371,-75.16423,23.0
3317,2023-12-21,7pm-7am,2.0,1.0,-1.0,,,
3320,2023-06-28,7pm-7am,2.0,5.0,3.0,39.9746,-75.15917,17.0
3357,2023-10-20,7am-7pm,2.0,1.0,-1.0,39.9104,-75.16588,27.0
3241,2023-05-15,7am-7pm,9.0,11.0,2.0,39.95225,-75.22637,20.0
3281,2024-07-27,7am-7pm,1.0,0.0,-1.0,39.9323,-75.2162,15.0
3291,2024-12-10,7pm-7am,1.0,1.0,0.0,40.01022,-75.197,15.0
3021,2023-08-23,7pm-7am,7.0,6.0,-1.0,39.9539,-75.16902,34.0
3008,2024-10-11,7pm-7am,2.0,1.0,-1.0,39.98081,-75.15067,17.0
3249,2025-11-23,7am-7pm,3.0,6.0,3.0,39.95784,-75.19079,22.0
3008,2025-04-01,7pm-7am,0.0,1.0,1.0,39.98081,-75.15067,17.0
3210,2025-08-03,7am-7pm,8.0,7.0,-1.0,39.98492,-75.15668,18.0
3320,2025-06-15,7am-7pm,8.0,9.0,1.0,39.9746,-75.15917,17.0
3245,2025-01-01,7am-7pm,1.0,1.0,0.0,39.97887,-75.15777,20.0
3243,2024-01-18,7pm-7am,1.0,1.0,0.0,39.9835,-75.14743,12.0
3098,2024-02-05,7am-7pm,7.0,4.0,-3.0,39.93431,-75.16042,19.0
3061,2024-08-26,7pm-7am,12.0,7.0,-5.0,,,
3268,2025-05-31,7am-7pm,3.0,4.0,1.0,39.97633,-75.15101,22.0
3123,2023-01-25,7am-7pm,2.0,3.0,1.0,39.98004,-75.17088,16.0
3324,2024-03-15,7am-7pm,4.0,6.0,2.0,39.99484,-75.19242,23.0
3102,2025-11-21,7am-7pm,29.0,19.0,-10.0,39.96759,-75.17952,26.0
3391,2025-02-24,7am-7pm,0.0,1.0,1.0,39.99667,-75.23482,13.0
3067,2023-11-24,7pm-7am,0.0,1.0,1.0,39.96411,-75.19973,17.0
3064,2024-02-24,7am-7pm,10.0,7.0,-3.0,39.9384,-75.17327,22.0
3340,2024-02-23,7am-7pm,10.0,9.0,-1.0,39.96906,-75.18169,17.0
3057,2024-04-17,7pm-7am,4.0,4.0,0.0,39.96439,-75.17987,26.0
3326,2024-10-04,7pm-7am,2.0,0.0,-2.0,39.99198,-75.19944,17.0
3065,2025-12-16,7am-7pm,2.0,3.0,1.0,39.9707,-75.15171,15.0
3054,2024-05-11,7am-7pm,37.0,33.0,-4.0,39.9625,-75.1742,35.0
3065,2025-04-10,7pm-7am,3.0,2.0,-1.0,39.9707,-75.15171,15.0
3387,2026-01-12,7pm-7am,0.0,1.0,1.0,39.97012,-75.14666,19.0
3236,2024-03-15,7am-7pm,6.0,6.0,0.0,39.96566,-75.17765,18.0
3200,2026-01-01,7am-7pm,1.0,0.0,-1.0,39.97583,-75.16846,17.0
3113,2024-11-10,7am-7pm,2.0,3.0,1.0,39.97472,-75.19781,12.0
3204,2025-10-04,7am-7pm,22.0,19.0,-3.0,39.96437,-75.16582,22.0
3292,2023-12-16,7am-7pm,4.0,5.0,1.0,39.92,-75.1562,17.0
3020,2025-02-09,7pm-7am,11.0,1.0,-10.0,39.94855,-75.19007,36.0
3340,2024-09-28,7am-7pm,18.0,12.0,-6.0,39.96906,-75.18169,17.0
3016,2024-01-06,7pm-7am,1.0,0.0,-1.0,39.96892,-75.1547,15.0
3381,2024-07-26,7am-7pm,8.0,7.0,-1.0,39.94845,-75.21807,13.0
3022,2025-11-05,7am-7pm,44.0,45.0,1.0,39.95472,-75.18323,21.0
3039,2023-04-22,7pm-7am,2.0,1.0,-1.0,39.97157,-75.15993,17.0
3244,2024-11-16,7am-7pm,26.0,23.0,-3.0,,,
3325,2026-02-19,7pm-7am,1.0,1.0,0.0,39.9768,-75.12764,22.0
3086,2023-07-22,7am-7pm,14.0,9.0,-5.0,39.94019,-75.16691,21.0
3377,2024-04-19,7pm-7am,2.0,0.0,-2.0,,,
3254,2023-06-09,7am-7pm,9.0,7.0,-2.0,39.98091,-75.16065,18.0
3325,2024-11-13,7am-7pm,3.0,3.0,0.0,39.9768,-75.12764,22.0
3017,2023-07-14,7am-7pm,9.0,5.0,-4.0,39.98003,-75.14371,15.0
3258,2024-10-02,7pm-7am,5.0,3.0,-2.0,39.95828,-75.22424,20.0
3321,2024-10-10,7am-7pm,13.0,11.0,-2.0,39.95485,-75.17298,21.0
3271,2024-11-21,7am-7pm,0.0,1.0,1.0,39.9476,-75.22946,18.0
3159,2023-05-01,7am-7pm,15.0,20.0,5.0,39.95121,-75.19962,23.0
3075,2025-04-16,7am-7pm,16.0,17.0,1.0,39.96718,-75.16125,12.0
3106,2025-05-28,7pm-7am,1.0,1.0,0.0,39.99179,-75.18637,17.0
3152,2025-06-17,7am-7pm,5.0,8.0,3.0,39.94993,-75.20286,17.0
3099,2023-08-04,7pm-7am,2.0,2.0,0.0,39.93401,-75.15094,19.0
3362,2025-11-16,7am-7pm,21.0,30.0,9.0,39.94816,-75.16226,19.0
3277,2024-01-04,7pm-7am,3.0,2.0,-1.0,39.98306,-75.16738,20.0
3381,2024-05-13,7am-7pm,5.0,5.0,0.0,39.94845,-75.21807,13.0
3170,2023-09-15,7pm-7am,4.0,3.0,-1.0,,,
3341,2025-07-13,7pm-7am,2.0,5.0,3.0,39.98131,-75.12732,20.0
3310,2023-08-22,7am-7pm,4.0,2.0,-2.0,39.98024,-75.18651,15.0
3301,2023-02-23,7pm-7am,4.0,5.0,1.0,39.95029,-75.17126,15.0
3039,2024-02-24,7am-7pm,4.0,2.0,-2.0,39.97157,-75.15993,17.0
3075,2025-12-11,7pm-7am,4.0,8.0,4.0,39.96718,-75.16125,12.0
3421,2025-07-11,7pm-7am,0.0,3.0,3.0,39.91972,-75.16408,13.0
3347,2024-05-19,7pm-7am,3.0,0.0,-3.0,,,
3070,2023-02-13,7pm-7am,1.0,0.0,-1.0,,,
3278,2025-03-28,7pm-7am,1.0,0.0,-1.0,39.99301,-75.1681,11.0
3362,2025-04-14,7pm-7am,11.0,9.0,-2.0,39.94816,-75.16226,19.0
3100,2024-09-01,7pm-7am,6.0,10.0,4.0,39.92777,-75.15103,38.0
3028,2023-01-14,7pm-7am,4.0,5.0,1.0,39.94061,-75.14958,15.0
3248,2023-08-02,7pm-7am,3.0,7.0,4.0,39.94213,-75.18335,22.0
3375,2026-01-12,7am-7pm,4.0,3.0,-1.0,39.96036,-75.1402,22.0
3336,2025-06-13,7am-7pm,18.0,13.0,-5.0,39.95719,-75.19388,20.0
3322,2024-05-28,7pm-7am,6.0,8.0,2.0,39.93638,-75.15526,13.0
3264,2024-09-25,7pm-7am,4.0,10.0,6.0,39.94571,-75.15508,23.0
3165,2023-04-13,7am-7pm,16.0,13.0,-3.0,39.95819,-75.1782,22.0
3245,2025-06-03,7pm-7am,6.0,5.0,-1.0,39.97887,-75.15777,20.0
3306,2023-05-16,7am-7pm,1.0,0.0,-1.0,39.99683,-75.17761,11.0
3049,2023-08-17,7pm-7am,7.0,3.0,-4.0,39.94509,-75.1425,29.0
3024,2024-10-06,7am-7pm,6.0,5.0,-1.0,39.94822,-75.20908,19.0
3280,2025-07-28,7am-7pm,1.0,1.0,0.0,39.93968,-75.21362,18.0
3285,2024-10-16,7am-7pm,4.0,3.0,-1.0,39.95946,-75.14745,19.0
3315,2024-07-04,7pm-7am,1.0,1.0,0.0,39.94235,-75.21138,13.0
3029,2024-08-20,7am-7pm,31.0,31.0,0.0,39.9538,-75.19479,17.0
3030,2023-10-17,7am-7pm,21.0,19.0,-2.0,,,
3349,2024-06-15,7pm-7am,4.0,2.0,-2.0,39.93651,-75.18621,17.0
3111,2023-09-08,7pm-7am,3.0,0.0,-3.0,39.97779,-75.21323,14.0
3297,2024-06-08,7pm-7am,3.0,3.0,0.0,39.95821,-75.16901,19.0
3160,2024-10-08,7am-7pm,22.0,8.0,-14.0,39.95662,-75.19862,41.0
3040,2023-08-23,7pm-7am,7.0,5.0,-2.0,39.96289,-75.16606,21.0
3058,2023-08-26,7pm-7am,4.0,8.0,4.0,,,
3213,2025-09-10,7am-7pm,48.0,44.0,-4.0,39.93887,-75.16663,25.0
3208,2025-09-02,7am-7pm,51.0,40.0,-11.0,39.95048,-75.19324,28.0
3169,2025-09-22,7am-7pm,23.0,13.0,-10.0,39.95382,-75.14263,17.0
3365,2024-08-22,7pm-7am,7.0,9.0,2.0,39.96173,-75.18788,17.0
3026,2024-01-27,7pm-7am,4.0,1.0,-3.0,39.94182,-75.1455,17.0
3164,2024-10-20,7pm-7am,10.0,4.0,-6.0,39.92814,-75.16515,18.0
3336,2024-02-22,7am-7pm,9.0,11.0,2.0,39.95719,-75.19388,20.0
3300,2024-07-06,7pm-7am,2.0,3.0,1.0,39.95511,-75.16287,13.0
3387,2025-09-29,7pm-7am,5.0,3.0,-2.0,39.97012,-75.14666,19.0
3237,2023-08-19,7am-7pm,2.0,1.0,-1.0,39.91717,-75.17096,21.0
3407,2025-06-27,7am-7pm,4.0,2.0,-2.0,39.9785,-75.13911,15.0
3263,2024-06-28,7am-7pm,6.0,2.0,-4.0,39.9586,-75.2081,18.0
3116,2025-05-04,7pm-7am,4.0,4.0,0.0,39.96006,-75.17198,21.0
3418,2025-06-23,7am-7pm,1.0,1.0,0.0,40.00924,-75.15198,17.0
3372,2025-11-17,7am-7pm,2.0,2.0,0.0,39.92528,-75.18672,15.0
3033,2023-02-27,7pm-7am,1.0,8.0,7.0,39.95005,-75.15672,20.0
3212,2024-05-16,7pm-7am,2.0,1.0,-1.0,39.96383,-75.18177,32.0
3399,2025-08-25,7am-7pm,8.0,11.0,3.0,39.97502,-75.14006,15.0
3324,2023-09-12,7pm-7am,3.0,5.0,2.0,39.99484,-75.19242,23.0
3398,2026-03-27,7am-7pm,2.0,4.0,2.0,39.91551,-75.15474,15.0
3213,2026-03-21,7am-7pm,28.0,26.0,-2.0,39.93887,-75.16663,25.0
3259,2026-03-09,7pm-7am,3.0,1.0,-2.0,39.95998,-75.19883,17.0
3304,2023-06-21,7am-7pm,11.0,10.0,-1.0,39.94234,-75.15399,21.0
3243,2023-04-27,7pm-7am,1.0,0.0,-1.0,39.9835,-75.14743,12.0
3012,2023-10-23,7am-7pm,28.0,28.0,0.0,39.94218,-75.17747,27.0
3150,2024-03-09,7am-7pm,2.0,0.0,-2.0,39.92884,-75.17021,17.0
3169,2024-06-12,7am-7pm,19.0,24.0,5.0,39.95382,-75.14263,17.0
3385,2026-03-20,7pm-7am,2.0,1.0,-1.0,39.94974,-75.15424,15.0
3169,2024-10-18,7am-7pm,12.0,16.0,4.0,39.95382,-75.14263,17.0
3346,2024-03-29,7am-7pm,5.0,8.0,3.0,39.94883,-75.15097,17.0
3267,2024-02-20,7am-7pm,5.0,5.0,0.0,39.918,-75.1796,12.0
3412,2025-10-09,7pm-7am,0.0,1.0,1.0,39.93771,-75.23373,15.0
3226,2025-09-24,7am-7pm,2.0,1.0,-1.0,39.98101,-75.13721,18.0
3357,2025-12-10,7am-7pm,1.0,0.0,-1.0,39.9104,-75.16588,27.0
3283,2023-06-07,7pm-7am,0.0,1.0,1.0,,,
3349,2024-10-26,7pm-7am,3.0,3.0,0.0,39.93651,-75.18621,17.0
3157,2023-09-08,7pm-7am,12.0,7.0,-5.0,39.92545,-75.15954,18.0
3057,2023-02-15,7am-7pm,10.0,11.0,1.0,39.96439,-75.17987,26.0
3154,2025-09-20,7am-7pm,18.0,21.0,3.0,39.95924,-75.15821,16.0
3070,2023-06-16,7am-7pm,11.0,7.0,-4.0,,,
3315,2025-07-16,7am-7pm,4.0,3.0,-1.0,39.94235,-75.21138,13.0
3116,2023-06-05,7am-7pm,14.0,12.0,-2.0,39.96006,-75.17198,21.0
3119,2023-09-21,7am-7pm,4.0,5.0,1.0,39.96674,-75.20799,17.0
3053,2024-07-05,7pm-7am,2.0,7.0,5.0,39.93231,-75.18154,19.0
3410,2025-07-26,7pm-7am,0.0,1.0,1.0,39.94201,-75.21838,11.0
3155,2023-09-10,7pm-7am,3.0,0.0,-3.0,39.94018,-75.15442,18.0
3275,2023-01-30,7am-7pm,3.0,4.0,1.0,39.97576,-75.12157,22.0
3305,2024-07-14,7pm-7am,1.0,2.0,1.0,39.99569,-75.1671,11.0
3020,2024-04-17,7pm-7am,9.0,11.0,2.0,39.94855,-75.19007,36.0
3037,2023-01-04,7am-7pm,11.0,10.0,-1.0,39.95424,-75.16138,21.0
3065,2023-02-06,7am-7pm,3.0,2.0,-1.0,39.9707,-75.15171,15.0
3348,2024-08-14,7pm-7am,4.0,2.0,-2.0,,,
3059,2024-11-03,7am-7pm,24.0,29.0,5.0,39.96244,-75.16121,21.0
3332,2025-03-03,7am-7pm,1.0,0.0,-1.0,40.00537,-75.18143,12.0
3066,2023-05-07,7pm-7am,6.0,8.0,2.0,39.94561,-75.17348,29.0
3256,2024-08-04,7pm-7am,5.0,4.0,-1.0,39.95269,-75.17779,23.0
3066,2024-09-20,7pm-7am,12.0,9.0,-3.0,39.94561,-75.17348,29.0
3319,2023-05-10,7pm-7am,0.0,1.0,1.0,39.96672,-75.12964,16.0
3421,2025-05-26,7am-7pm,4.0,4.0,0.0,39.91972,-75.16408,13.0
3344,2025-11-17,7pm-7am,1.0,1.0,0.0,39.95961,-75.23354,23.0
3038,2023-01-07,7pm-7am,3.0,2.0,-1.0,39.94781,-75.19409,28.0
3256,2025-07-14,7pm-7am,5.0,2.0,-3.0,39.95269,-75.17779,23.0
3005,2024-07-26,7am-7pm,11.0,12.0,1.0,39.94733,-75.14403,13.0
3296,2025-07-09,7am-7pm,32.0,33.0,1.0,39.95134,-75.16758,21.0
3261,2023-01-30,7pm-7am,3.0,3.0,0.0,39.96304,-75.14099,17.0
3321,2026-02-18,7pm-7am,3.0,2.0,-1.0,39.95485,-75.17298,21.0
3257,2024-12-16,7pm-7am,1.0,1.0,0.0,,,
3369,2024-09-17,7pm-7am,0.0,3.0,3.0,40.00772,-75.19194,16.0
3308,2023-07-23,7pm-7am,0.0,2.0,2.0,,,
3028,2023-05-01,7pm-7am,8.0,7.0,-1.0,39.94061,-75.14958,15.0
3350,2026-03-11,7am-7pm,3.0,3.0,0.0,39.99415,-75.15527,20.0
3249,2024-05-30,7am-7pm,19.0,13.0,-6.0,39.95784,-75.19079,22.0
3357,2024-07-28,7am-7pm,7.0,7.0,0.0,39.9104,-75.16588,27.0
3261,2023-06-06,7pm-7am,10.0,8.0,-2.0,39.96304,-75.14099,17.0
3264,2024-11-25,7am-7pm,25.0,26.0,1.0,39.94571,-75.15508,23.0
3292,2024-03-11,7am-7pm,6.0,5.0,-1.0,39.92,-75.1562,17.0
3298,2023-08-28,7am-7pm,3.0,1.0,-2.0,39.94717,-75.20691,15.0
3063,2025-06-12,7am-7pm,40.0,39.0,-1.0,39.94633,-75.1698,25.0
3284,2024-10-22,7am-7pm,3.0,0.0,-3.0,40.01112,-75.19287,14.0
3226,2026-03-03,7am-7pm,1.0,0.0,-1.0,39.98101,-75.13721,18.0
3250,2025-08-28,7pm-7am,4.0,4.0,0.0,39.95673,-75.14575,17.0
3347,2026-03-23,7pm-7am,4.0,5.0,1.0,,,
3150,2023-04-03,7pm-7am,3.0,4.0,1.0,39.92884,-75.17021,17.0
3249,2024-04-16,7am-7pm,15.0,22.0,7.0,39.95784,-75.19079,22.0
3102,2025-02-24,7pm-7am,3.0,4.0,1.0,39.96759,-75.17952,26.0
3430,2025-12-25,7pm-7am,0.0,1.0,1.0,39.97408,-75.1801,14.0
3387,2024-10-19,7am-7pm,14.0,5.0,-9.0,39.97012,-75.14666,19.0
